"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x5bb9f3fb38ef12b3c317f5a3dae929e82312d0320142028a117c3a91ed8404c8","4000644","1499645055","7/10/2017 12:04:15 AM","0x2ebb507b1da5b2619515d542a8af27b0747a6bc2","0xfffd971397d1896e9b8b37457c8356873452fc96","5093.792"
"0x1b62a4e083226c47eac2278de226d58b7f01b0ff99f63acc33d3c6dceece54b5","4000655","1499645369","7/10/2017 12:09:29 AM","0xdfd4edfe02952d18c68d0b0eed1a6720a5a5fe09","0xa510d881bcde4ee60ef32dcd14e309a31ecbd221","500"
"0x3837ffcfb1f858160841f5e35159857b74fdfcfcfc33e943c9ba41a5aa005cb7","4000658","1499645417","7/10/2017 12:10:17 AM","0x45c58c411a4621a8086a0d7b4e4f08e7f4911956","0x2b80ff32c8b580511e96ed78ba49115280c31a73","500"
"0x70aff9f6993a35817a7063c6a8590c00619d6e7bfba18f49e332343ad8b1338e","4000672","1499645657","7/10/2017 12:14:17 AM","0x2ebb507b1da5b2619515d542a8af27b0747a6bc2","0xbdc5f731cb2f217de46910fda5bf5da1ef96a099","996.004"
"0x88f6970d9174776b4c4fa422ac14fb1a254590846cc8cbe7683999e70b3290d0","4000676","1499645688","7/10/2017 12:14:48 AM","0xdfd4edfe02952d18c68d0b0eed1a6720a5a5fe09","0xa510d881bcde4ee60ef32dcd14e309a31ecbd221","499"
"0x003ba58efc7fa3e2b1755485f4e40e39ce0446538ec75ff742efb68c8b8e5c6b","4000677","1499645753","7/10/2017 12:15:53 AM","0x4cd424f5ffc42e76e6548ee62b4f4e3626fa441a","0xa081157db292b4f225c65ec5e6fcca72471402e8","1050"
"0x34e7b10f5a31984e7dd2b7774bd5c6493c072ae407e6170274601857f50f9dc4","4000677","1499645753","7/10/2017 12:15:53 AM","0xc976978baa40ae1cccb15105c9e3c025a91b92c1","0x57a0353e5063a3216333402aafb693c3fde2e2e3","400"
"0xff540160d3ee176583016e736488c95e7abe8ce1950ef4b9decedbe0e2c9ca75","4000686","1499645984","7/10/2017 12:19:44 AM","0x1af7c09af16722767d54c7ab0d86aabaaa13a4db","0x3eca14b31ddda5f20826bbbd4fe982f9c6a50a9a","999.5"
"0xcd8674ac5e81db600da48261bd9d2ed726a5b5a4644ff24f4c8bac3947deb816","4000702","1499646247","7/10/2017 12:24:07 AM","0x8d01ab2c7f377f8f0c6544f3f907ccf86f9951c9","0xe81ea97fb41fc79ec95fd7c3e945375c135d12b1","200"
"0xc2ec4ac2e170ce1cfbf6d15d246b23d6fcb5cd9a3910894c1f0aff09693ba291","4000712","1499646383","7/10/2017 12:26:23 AM","0x2ebb507b1da5b2619515d542a8af27b0747a6bc2","0x7914c1bdb5e3d7aea7c9d43d7defcb67c6985812","1067.86"
"0x271287c26e63a3a62d081050524ca613739a6871632da526b68d6b7a0f2a9d6d","4000714","1499646428","7/10/2017 12:27:08 AM","0x57c80b095ccac7535d39283e4f8182ac4c6aca8d","0xae841fb5a3563660a671205bdddaaaa33d9d0880","3997.26"
"0x1573abdc0f97ef082e3b23204291e8ac78d7ebd9fdc054e8392bf4a961ccc18d","4000731","1499646739","7/10/2017 12:32:19 AM","0x1b624983593d61ea947c1d22deabc0b291a93a80","0x1072efd64e4a2649bf899eaab5effe05202206d5","999.5"
"0xf93b3373d67578521b2989fdd65223131f9f6fbfef422815e96f52c110743212","4000741","1499646985","7/10/2017 12:36:25 AM","0x7998a86f97bf5b5ae7c1b1d70bfdb111b79fc96d","0xfb17fd973963595de312b9e75b367e9cd677a4ba","999.5"
"0xe68632f23b22d39ce91210ea06498e77828f0e42ca7d722c5bfc0365c7de3187","4000741","1499646985","7/10/2017 12:36:25 AM","0x89e6268db04ad02c3ea19a38edb0e82d2b87f1f5","0x1072efd64e4a2649bf899eaab5effe05202206d5","999.5"
"0x9392d889f9ad1427abb5c789ec728f5a776739ec2c8a14587c5d4bb06534a214","4000757","1499647226","7/10/2017 12:40:26 AM","0xed133beb3fe32b331b4b49ae2e0be7aa0fb85295","0x77e44bd08c640d183ea4a8b9ff11a6f5bf8c737b","999.5"
"0x2cf4992b39304bc2d0a4a46299e2fd2a0ceee87f6301b4e98030d196935326dc","4000759","1499647264","7/10/2017 12:41:04 AM","0xe4aef1bd2624ddfddc986732694e64f7aa7a5c76","0x507e44fbc2bbec112fc26fc3270ac0b7a74980d1","950"
