"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xfb75da20636918a70352f08b63fbc8bbd2e4f79d84f490bcb4c82c1762f45d83","4036903","1500336015","7/18/2017 12:00:15 AM","0x706f4de066dffd88a14910df462fe27ef0480378","0xf184fd3f67565002b6e3fb2c27327715f94a0980","25000"
"0x0d0d63a0387cfd678ff80f9633b11ad6b926eaca6bfcf5337b35abaad3d19a26","4036903","1500336015","7/18/2017 12:00:15 AM","0xa699c5ae7e13a2091197b1e3f98828b7a542edb2","0x69afae13a9f25948fdb9a07226090b49ab9578e7","10000"
"0xe0f12ce2412cc589c98425168a8b3a8ac84941a3ede51f55ebd671e34babdfd3","4036903","1500336015","7/18/2017 12:00:15 AM","0x8bbb73bcb5d553b5a556358d27625323fd781d37","0x1151314c646ce4e0efd76d1af4760ae66a9fe30f","1863.96471526"
"0x280458540c77bb417744c662cc2f43354b1056dc449693aaf49639dd24d94eeb","4036915","1500336224","7/18/2017 12:03:44 AM","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0x8bbb73bcb5d553b5a556358d27625323fd781d37","4869.02616223"
"0x7883ea20561c390958a4be509a5c29c5f9f8f6d2d82679cf3c0f625475c1ab2d","4036925","1500336380","7/18/2017 12:06:20 AM","0xf184fd3f67565002b6e3fb2c27327715f94a0980","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","25000"
"0xaafc9da22cf7141fb6860a227877a589444e65a746f4f46c86143f8d0d38b9ea","4036930","1500336457","7/18/2017 12:07:37 AM","0x8bbb73bcb5d553b5a556358d27625323fd781d37","0x1151314c646ce4e0efd76d1af4760ae66a9fe30f","4869.02616223"
"0xe6f591236b711e8f00005940107d2549531071068292c865d30acee9413c7570","4036932","1500336514","7/18/2017 12:08:34 AM","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0x8bbb73bcb5d553b5a556358d27625323fd781d37","2545.48252668"
"0x80028f73e5051fa8802ca1f5b5d85a315fcf83300e012b84c7306f568a0d3a3c","4036932","1500336514","7/18/2017 12:08:34 AM","0x5e575279bf9f4acf0a130c186861454247394c06","0x36f10246f10077dad21f1cc0f6ca2d8d316b2cd0","636.72819033"
"0xeb27d316d24c4e60a888a961161de9859c0ab6c46abe1f83547e9740f10458c3","4036942","1500336729","7/18/2017 12:12:09 AM","0x8bbb73bcb5d553b5a556358d27625323fd781d37","0x1151314c646ce4e0efd76d1af4760ae66a9fe30f","2545.48252668"
"0x4a162fd563db8649157fc2376d3d538adf6411af6f522393d65cca3b9ac27583","4036949","1500336842","7/18/2017 12:14:02 AM","0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","0x8bbb73bcb5d553b5a556358d27625323fd781d37","1733.91061281"
"0x2efbca4a05cae966d7e7aa2ca2bcbd2b6556041c9ceaff2f29d00f7c472a3601","4036958","1500336955","7/18/2017 12:15:55 AM","0x5e575279bf9f4acf0a130c186861454247394c06","0xc809cd7fefbfd35707d7a4b145930b65f21e9468","113.4565943"
